it, F/N=   802     -1.18449525
it, F/N=   803     -1.18449525
it, F/N=   804     -1.18449525
it, F/N=   805     -1.18449525
it, F/N=   806     -1.18449525
it, F/N=   807     -1.18449525
it, F/N=   808     -1.18449525
it, F/N=   809     -1.18449525
it, F/N=   810     -1.18449525
it, F/N=   811     -1.18449525
it, F/N=   812     -1.18449525
it, F/N=   813     -1.18449525
it, F/N=   814     -1.18449525
it, F/N=   815     -1.18449525
it, F/N=   816     -1.18449525
it, F/N=   817     -1.18449525
it, F/N=   818     -1.18449525
it, F/N=   819     -1.18449525
it, F/N=   820     -1.18449525
it, F/N=   821     -1.18449525
it, F/N=   822     -1.18449525
it, F/N=   823     -1.18449525
it, F/N=   824     -1.18449525
it, F/N=   825     -1.18449525
it, F/N=   826     -1.18449525
it, F/N=   827     -1.18449525
it, F/N=   828     -1.18449525
it, F/N=   829     -1.18449525
it, F/N=   830     -1.18449525
it, F/N=   831     -1.18449525
it, F/N=   832     -1.18449525
it, F/N=   833     -1.18449525
it, F/N=   834     -1.18449525
it, F/N=   835     -1.18449525
it, F/N=   836     -1.18449525
it, F/N=   837     -1.18449525
it, F/N=   838     -1.18449525
it, F/N=   839     -1.18449525
it, F/N=   840     -1.18449525
it, F/N=   841     -1.18449525
it, F/N=   842     -1.18449525
it, F/N=   843     -1.18449525
it, F/N=   844     -1.18449525
it, F/N=   845     -1.18449525
it, F/N=   846     -1.18449525
it, F/N=   847     -1.18449525
it, F/N=   848     -1.18449525
it, F/N=   849     -1.18449525
it, F/N=   850     -1.18449525
it, F/N=   851     -1.18449525
it, F/N=   852     -1.18449525
it, F/N=   853     -1.18449525
it, F/N=   854     -1.18449525
it, F/N=   855     -1.18449525
it, F/N=   856     -1.18449525
it, F/N=   857     -1.18449525
it, F/N=   858     -1.18449525
it, F/N=   859     -1.18449525
it, F/N=   860     -1.18449525
it, F/N=   861     -1.18449525
it, F/N=   862     -1.18449525
it, F/N=   863     -1.18449525
it, F/N=   864     -1.18449525
it, F/N=   865     -1.18449525
it, F/N=   866     -1.18449525
it, F/N=   867     -1.18449525
it, F/N=   868     -1.18449525
it, F/N=   869     -1.18449525
it, F/N=   870     -1.18449525
it, F/N=   871     -1.18449525
it, F/N=   872     -1.18449525
it, F/N=   873     -1.18449525
it, F/N=   874     -1.18449525
